,Book,Chapter,Verse,Original Text,Formatted Text
5971,Mormon,9.0,20," And the reason why he ceaseth to do miracles among the children of men is because that they dwindle in unbelief, and depart from the right way, and know not the God in whom they should trust.", and the reason why he ceaseth to do miracles among the children of men is because that they dwindle in unbelief  and depart from the right way  and know not the god in whom they should trust 
5972,Mormon,9.0,21," Behold, I say unto you that whoso believeth in Christ, doubting nothing, whatsoever he shall ask the Father in the name of Christ it shall be granted him; and this promise is unto all, even unto the ends of the earth.", behold  i say unto you that whoso believeth in christ  doubting nothing  whatsoever he shall ask the father in the name of christ it shall be granted him  and this promise is unto all  even unto the ends of the earth 
5973,Mormon,9.0,22," For behold, thus said Jesus Christ, the Son of God, unto his disciples who should tarry, yea, and also to all his disciples, in the hearing of the multitude", for behold  thus said jesus christ  the son of god  unto his disciples who should tarry  yea  and also to all his disciples  in the hearing of the multitude
5974,Mormon,9.0,23," And he that believeth and is baptized shall be saved, but he that believeth not shall be damned;", and he that believeth and is baptized shall be saved  but he that believeth not shall be damned 
5975,Mormon,9.0,24, And these signs shall follow them that believe--in my name shall they cast out devils; they shall speak with new tongues; they shall take up serpents; and if they drink any deadly thing it shall not hurt them; they shall lay hands on the sick and they shall recover;, and these signs shall follow them that believe  in my name shall they cast out devils  they shall speak with new tongues  they shall take up serpents  and if they drink any deadly thing it shall not hurt them  they shall lay hands on the sick and they shall recover 
5976,Mormon,9.0,25," And whosoever shall believe in my name, doubting nothing, unto him will I confirm all my words, even unto the ends of the earth.", and whosoever shall believe in my name  doubting nothing  unto him will i confirm all my words  even unto the ends of the earth 
5977,Mormon,9.0,26," And now, behold, who can stand against the works of the Lord? Who can deny his sayings? Who will rise up against the almighty power of the Lord? Who will despise the works of the Lord? Who will despise the children of Christ? Behold, all ye who are despisers of the works of the Lord, for ye shall wonder and perish.", and now  behold  who can stand against the works of the lord  who can deny his sayings  who will rise up against the almighty power of the lord  who will despise the works of the lord  who will despise the children of christ  behold  all ye who are despisers of the works of the lord  for ye shall wonder and perish 
5978,Mormon,9.0,27," O then despise not, and wonder not, but hearken unto the words of the Lord, and ask the Father in the name of Jesus for what things soever ye shall stand in need. Doubt not, but be believing, and begin as in times of old, and come unto the Lord with all your heart, and work out your own salvation with fear and trembling before him.", o then despise not  and wonder not  but hearken unto the words of the lord  and ask the father in the name of jesus for what things soever ye shall stand in need  doubt not  but be believing  and begin as in times of old  and come unto the lord with all your heart  and work out your own salvation with fear and trembling before him 
5979,Mormon,9.0,28," Be wise in the days of your probation; strip yourselves of all uncleanness; ask not, that ye may consume it on your lusts, but ask with a firmness unshaken, that ye will yield to no temptation, but that ye will serve the true and living God.", be wise in the days of your probation  strip yourselves of all uncleanness  ask not  that ye may consume it on your lusts  but ask with a firmness unshaken  that ye will yield to no temptation  but that ye will serve the true and living god 
5980,Mormon,9.0,29," See that ye are not baptized unworthily; see that ye partake not of the sacrament of Christ unworthily; but see that ye do all things in worthiness, and do it in the name of Jesus Christ, the Son of the living God; and if ye do this, and endure to the end, ye will in nowise be cast out.", see that ye are not baptized unworthily  see that ye partake not of the sacrament of christ unworthily  but see that ye do all things in worthiness  and do it in the name of jesus christ  the son of the living god  and if ye do this  and endure to the end  ye will in nowise be cast out 
5981,Mormon,9.0,30," Behold, I speak unto you as though I spake from the dead; for I know that ye shall have my words.", behold  i speak unto you as though i spake from the dead  for i know that ye shall have my words 
5982,Mormon,9.0,31," Condemn me not because of mine imperfection, neither my father, because of his imperfection, neither them who have written before him; but rather give thanks unto God that he hath made manifest unto you our imperfections, that ye may learn to be more wise than we have been.", condemn me not because of mine imperfection  neither my father  because of his imperfection  neither them who have written before him  but rather give thanks unto god that he hath made manifest unto you our imperfections  that ye may learn to be more wise than we have been 
5983,Mormon,9.0,32," And now, behold, we have written this record according to our knowledge, in the characters which are called among us the reformed Egyptian, being handed down and altered by us, according to our manner of speech.", and now  behold  we have written this record according to our knowledge  in the characters which are called among us the reformed egyptian  being handed down and altered by us  according to our manner of speech 
5984,Mormon,9.0,33," And if our plates had been sufficiently large we should have written in Hebrew; but the Hebrew hath been altered by us also; and if we could have written in Hebrew, behold, ye would have had no imperfection in our record.", and if our plates had been sufficiently large we should have written in hebrew  but the hebrew hath been altered by us also  and if we could have written in hebrew  behold  ye would have had no imperfection in our record 
5985,Mormon,9.0,34," But the Lord knoweth the things which we have written, and also that none other people knoweth our language; and because that none other people knoweth our language, therefore he hath prepared means for the interpretation thereof.", but the lord knoweth the things which we have written  and also that none other people knoweth our language  and because that none other people knoweth our language  therefore he hath prepared means for the interpretation thereof 
5986,Mormon,9.0,35," And these things are written that we may rid our garments of the blood of our brethren, who have dwindled in unbelief.", and these things are written that we may rid our garments of the blood of our brethren  who have dwindled in unbelief 
5987,Mormon,9.0,36," And behold, these things which we have desired concerning our brethren, yea, even their restoration to the knowledge of Christ, are according to the prayers of all the saints who have dwelt in the land.", and behold  these things which we have desired concerning our brethren  yea  even their restoration to the knowledge of christ  are according to the prayers of all the saints who have dwelt in the land 
5988,Mormon,9.0,37," And may the Lord Jesus Christ grant that their prayers may be answered according to their faith; and may God the Father remember the covenant which he hath made with the house of Israel; and may he bless them forever, through faith on the name of Jesus Christ. Amen.", and may the lord jesus christ grant that their prayers may be answered according to their faith  and may god the father remember the covenant which he hath made with the house of israel  and may he bless them forever  through faith on the name of jesus christ  amen 
5989,Ether,1.0,1," And now I, Moroni, proceed to give an account of those ancient inhabitants who were destroyed by the hand of the Lord upon the face of this north country.", and now i  moroni  proceed to give an account of those ancient inhabitants who were destroyed by the hand of the lord upon the face of this north country 
5990,Ether,1.0,2," And I take mine account from the twenty and four plates which were found by the people of Limhi, which is called the Book of Ether.", and i take mine account from the twenty and four plates which were found by the people of limhi  which is called the book of ether 
5991,Ether,1.0,3," And as I suppose that the first part of this record, which speaks concerning the creation of the world, and also of Adam, and an account from that time even to the great tower, and whatsoever things transpired among the children of men until that time, is had among the Jews--", and as i suppose that the first part of this record  which speaks concerning the creation of the world  and also of adam  and an account from that time even to the great tower  and whatsoever things transpired among the children of men until that time  is had among the jews  
5992,Ether,1.0,4," Therefore I do not write those things which transpired from the days of Adam until that time; but they are had upon the plates; and whoso findeth them, the same will have power that he may get the full account.", therefore i do not write those things which transpired from the days of adam until that time  but they are had upon the plates  and whoso findeth them  the same will have power that he may get the full account 
5993,Ether,1.0,5," But behold, I give not the full account, but a part of the account I give, from the tower down until they were destroyed.", but behold  i give not the full account  but a part of the account i give  from the tower down until they were destroyed 
5994,Ether,1.0,6," And on this wise do I give the account. He that wrote this record was Ether, and he was a descendant of Coriantor.", and on this wise do i give the account  he that wrote this record was ether  and he was a descendant of coriantor 
5995,Ether,1.0,7, Coriantor was the son of Moron., coriantor was the son of moron 
5996,Ether,1.0,8, And Moron was the son of Ethem., and moron was the son of ethem 
5997,Ether,1.0,9, And Ethem was the son of Ahah., and ethem was the son of ahah 
5998,Ether,1.0,10, And Ahah was the son of Seth., and ahah was the son of seth 
5999,Ether,1.0,11, And Seth was the son of Shiblon., and seth was the son of shiblon 
6000,Ether,1.0,12, And Shiblon was the son of Com., and shiblon was the son of com 
6001,Ether,1.0,13, And Com was the son of Coriantum., and com was the son of coriantum 
6002,Ether,1.0,14, And Coriantum was the son of Amnigaddah., and coriantum was the son of amnigaddah 
6003,Ether,1.0,15, And Amnigaddah was the son of Aaron., and amnigaddah was the son of aaron 
6004,Ether,1.0,16," And Aaron was a descendant of Heth, who was the son of Hearthom.", and aaron was a descendant of heth  who was the son of hearthom 
6005,Ether,1.0,17, And Hearthom was the son of Lib., and hearthom was the son of lib 
6006,Ether,1.0,18, And Lib was the son of Kish., and lib was the son of kish 
6007,Ether,1.0,19, And Kish was the son of Corom., and kish was the son of corom 
6008,Ether,1.0,20, And Corom was the son of Levi., and corom was the son of levi 
6009,Ether,1.0,21, And Levi was the son of Kim., and levi was the son of kim 
6010,Ether,1.0,22, And Kim was the son of Morianton., and kim was the son of morianton 
6011,Ether,1.0,23, And Morianton was a descendant of Riplakish., and morianton was a descendant of riplakish 
6012,Ether,1.0,24, And Riplakish was the son of Shez., and riplakish was the son of shez 
6013,Ether,1.0,25, And Shez was the son of Heth., and shez was the son of heth 
6014,Ether,1.0,26, And Heth was the son of Com., and heth was the son of com 
6015,Ether,1.0,27, And Com was the son of Coriantum., and com was the son of coriantum 
6016,Ether,1.0,28, And Coriantum was the son of Emer. , and coriantum was the son of emer  
6017,Ether,1.0,29,And Emer was the son of Omer.,and emer was the son of omer 
6018,Ether,1.0,30, And Omer was the son of Shule., and omer was the son of shule 
6019,Ether,1.0,31, And Shule was the son of Kib., and shule was the son of kib 
6020,Ether,1.0,32," And Kib was the son of Orihah, who was the son of Jared;", and kib was the son of orihah  who was the son of jared 
6021,Ether,1.0,33," Which Jared came forth with his brother and their families, with some others and their families, from the great tower, at the time the Lord confounded the language of the people, and swore in his wrath that they should be scattered upon all the face of the earth; and according to the word of the Lord the people were scattered.", which jared came forth with his brother and their families  with some others and their families  from the great tower  at the time the lord confounded the language of the people  and swore in his wrath that they should be scattered upon all the face of the earth  and according to the word of the lord the people were scattered 
6022,Ether,1.0,34," And the brother of Jared being a large and mighty man, and a man highly favored of the Lord, Jared, his brother, said unto him Cry unto the Lord, that he will not confound us that we may not understand our words.", and the brother of jared being a large and mighty man  and a man highly favored of the lord  jared  his brother  said unto him cry unto the lord  that he will not confound us that we may not understand our words 
6023,Ether,1.0,35," And it came to pass that the brother of Jared did cry unto the Lord, and the Lord had compassion upon Jared; therefore he did not confound the language of Jared; and Jared and his brother were not confounded.", and it came to pass that the brother of jared did cry unto the lord  and the lord had compassion upon jared  therefore he did not confound the language of jared  and jared and his brother were not confounded 
6024,Ether,1.0,36," Then Jared said unto his brother Cry again unto the Lord, and it may be that he will turn away his anger from them who are our friends, that he confound not their language.", then jared said unto his brother cry again unto the lord  and it may be that he will turn away his anger from them who are our friends  that he confound not their language 
6025,Ether,1.0,37," And it came to pass that the brother of Jared did cry unto the Lord, and the Lord had compassion upon their friends and their families also, that they were not confounded.", and it came to pass that the brother of jared did cry unto the lord  and the lord had compassion upon their friends and their families also  that they were not confounded 
6026,Ether,1.0,38," And it came to pass that Jared spake again unto his brother, saying Go and inquire of the Lord whether he will drive us out of the land, and if he will drive us out of the land, cry unto him whither we shall go. And who knoweth but the Lord will carry us forth into a land which is choice above all the earth? And if it so be, let us be faithful unto the Lord, that we may receive it for our inheritance.", and it came to pass that jared spake again unto his brother  saying go and inquire of the lord whether he will drive us out of the land  and if he will drive us out of the land  cry unto him whither we shall go  and who knoweth but the lord will carry us forth into a land which is choice above all the earth  and if it so be  let us be faithful unto the lord  that we may receive it for our inheritance 
6027,Ether,1.0,39, And it came to pass that the brother of Jared did cry unto the Lord according to that which had been spoken by the mouth of Jared., and it came to pass that the brother of jared did cry unto the lord according to that which had been spoken by the mouth of jared 
6028,Ether,1.0,40," And it came to pass that the Lord did hear the brother of Jared, and had compassion upon him, and said unto him", and it came to pass that the lord did hear the brother of jared  and had compassion upon him  and said unto him
6029,Ether,1.0,41," Go to and gather together thy flocks, both male and female, of every kind; and also of the seed of the earth of every kind; and thy families; and also Jared thy brother and his family; and also thy friends and their families, and the friends of Jared and their families. ", go to and gather together thy flocks  both male and female  of every kind  and also of the seed of the earth of every kind  and thy families  and also jared thy brother and his family  and also thy friends and their families  and the friends of jared and their families  
6030,Ether,1.0,42," And when thou hast done this thou shalt go at the head of them down into the valley which is northward. And there will I meet thee, and I will go before thee into a land which is choice above all the lands of the earth.", and when thou hast done this thou shalt go at the head of them down into the valley which is northward  and there will i meet thee  and i will go before thee into a land which is choice above all the lands of the earth 
6031,Ether,1.0,43," And there will I bless thee and thy seed, and raise up unto me of thy seed, and of the seed of thy brother, and they who shall go with thee, a great nation. And there shall be none greater than the nation which I will raise up unto me of thy seed, upon all the face of the earth. And thus I will do unto thee because this long time ye have cried unto me.", and there will i bless thee and thy seed  and raise up unto me of thy seed  and of the seed of thy brother  and they who shall go with thee  a great nation  and there shall be none greater than the nation which i will raise up unto me of thy seed  upon all the face of the earth  and thus i will do unto thee because this long time ye have cried unto me 
6032,Ether,2.0,1," And it came to pass that Jared and his brother, and their families, and also the friends of Jared and his brother and their families, went down into the valley which was northward, (and the name of the valley was Nimrod, being called after the mighty hunter) with their flocks which they had gathered together, male and female, of every kind.", and it came to pass that jared and his brother  and their families  and also the friends of jared and his brother and their families  went down into the valley which was northward   and the name of the valley was nimrod  being called after the mighty hunter  with their flocks which they had gathered together  male and female  of every kind 
6033,Ether,2.0,2," And they did also lay snares and catch fowls of the air; and they did also prepare a vessel, in which they did carry with them the fish of the waters.", and they did also lay snares and catch fowls of the air  and they did also prepare a vessel  in which they did carry with them the fish of the waters 
6034,Ether,2.0,3," And they did also carry with them deseret, which, by interpretation, is a honey bee; and thus they did carry with them swarms of bees, and all manner of that which was upon the face of the land, seeds of every kind.", and they did also carry with them deseret  which  by interpretation  is a honey bee  and thus they did carry with them swarms of bees  and all manner of that which was upon the face of the land  seeds of every kind 
6035,Ether,2.0,4," And it came to pass that when they had come down into the valley of Nimrod the Lord came down and talked with the brother of Jared; and he was in a cloud, and the brother of Jared saw him not.", and it came to pass that when they had come down into the valley of nimrod the lord came down and talked with the brother of jared  and he was in a cloud  and the brother of jared saw him not 
6036,Ether,2.0,5," And it came to pass that the Lord commanded them that they should go forth into the wilderness, yea, into that quarter where there never had man been. And it came to pass that the Lord did go before them, and did talk with them as he stood in a cloud, and gave directions whither they should travel.", and it came to pass that the lord commanded them that they should go forth into the wilderness  yea  into that quarter where there never had man been  and it came to pass that the lord did go before them  and did talk with them as he stood in a cloud  and gave directions whither they should travel 
6037,Ether,2.0,6," And it came to pass that they did travel in the wilderness, and did build barges, in which they did cross many waters, being directed continually by the hand of the Lord.", and it came to pass that they did travel in the wilderness  and did build barges  in which they did cross many waters  being directed continually by the hand of the lord 
6038,Ether,2.0,7," And the Lord would not suffer that they should stop beyond the sea in the wilderness, but he would that they should come forth even unto the land of promise, which was choice above all other lands, which the Lord God had preserved for a righteous people. ", and the lord would not suffer that they should stop beyond the sea in the wilderness  but he would that they should come forth even unto the land of promise  which was choice above all other lands  which the lord god had preserved for a righteous people  
6039,Ether,2.0,8," And he had sworn in his wrath unto the brother of Jared, that whoso should possess this land of promise, from that time henceforth and forever, should serve him, the true and only God, or they should be swept off when the fulness of his wrath should come upon them.", and he had sworn in his wrath unto the brother of jared  that whoso should possess this land of promise  from that time henceforth and forever  should serve him  the true and only god  or they should be swept off when the fulness of his wrath should come upon them 
6040,Ether,2.0,9," And now, we can behold the decrees of God concerning this land, that it is a land of promise; and whatsoever nation shall possess it shall serve God, or they shall be swept off when the fulness of his wrath shall come upon them. And the fulness of his wrath cometh upon them when they are ripened in iniquity.", and now  we can behold the decrees of god concerning this land  that it is a land of promise  and whatsoever nation shall possess it shall serve god  or they shall be swept off when the fulness of his wrath shall come upon them  and the fulness of his wrath cometh upon them when they are ripened in iniquity 
6041,Ether,2.0,10," For behold, this is a land which is choice above all other lands; wherefore he that doth possess it shall serve God or shall be swept off; for it is the everlasting decree of God. And it is not until the fulness of iniquity among the children of the land, that they are swept off.", for behold  this is a land which is choice above all other lands  wherefore he that doth possess it shall serve god or shall be swept off  for it is the everlasting decree of god  and it is not until the fulness of iniquity among the children of the land  that they are swept off 
6042,Ether,2.0,11," And this cometh unto you, O ye Gentiles, that ye may know the decrees of God--that ye may repent, and not continue in your iniquities until the fulness come, that ye may not bring down the fulness of the wrath of God upon you as the inhabitants of the land have hitherto done.", and this cometh unto you  o ye gentiles  that ye may know the decrees of god  that ye may repent  and not continue in your iniquities until the fulness come  that ye may not bring down the fulness of the wrath of god upon you as the inhabitants of the land have hitherto done 
6043,Ether,2.0,12," Behold, this is a choice land, and whatsoever nation shall possess it shall be free from bondage, and from captivity, and from all other nations under heaven, if they will but serve the God of the land, who is Jesus Christ, who hath been manifested by the things which we have written.", behold  this is a choice land  and whatsoever nation shall possess it shall be free from bondage  and from captivity  and from all other nations under heaven  if they will but serve the god of the land  who is jesus christ  who hath been manifested by the things which we have written 
6044,Ether,2.0,13," And now I proceed with my record; for behold, it came to pass that the Lord did bring Jared and his brethren forth even to that great sea which divideth the lands. And as they came to the sea they pitched their tents; and they called the name of the place Moriancumer; and they dwelt in tents, and dwelt in tents upon the seashore for the space of four years.", and now i proceed with my record  for behold  it came to pass that the lord did bring jared and his brethren forth even to that great sea which divideth the lands  and as they came to the sea they pitched their tents  and they called the name of the place moriancumer  and they dwelt in tents  and dwelt in tents upon the seashore for the space of four years 
6045,Ether,2.0,14," And it came to pass at the end of four years that the Lord came again unto the brother of Jared, and stood in a cloud and talked with him. And for the space of three hours did the Lord talk with the brother of Jared, and chastened him because he remembered not to call upon the name of the Lord.", and it came to pass at the end of four years that the lord came again unto the brother of jared  and stood in a cloud and talked with him  and for the space of three hours did the lord talk with the brother of jared  and chastened him because he remembered not to call upon the name of the lord 
6046,Ether,2.0,15," And the brother of Jared repented of the evil which he had done, and did call upon the name of the Lord for his brethren who were with him. And the Lord said unto him", and the brother of jared repented of the evil which he had done  and did call upon the name of the lord for his brethren who were with him  and the lord said unto him
6047,Ether,2.0,16, And the Lord said, and the lord said
6048,Ether,2.0,17," And they were built after a manner that they were exceedingly tight, even that they would hold water like unto a dish; and the bottom thereof was tight like unto a dish; and the sides thereof were tight like unto a dish; and the ends thereof were peaked; and the top thereof was tight like unto a dish; and the length thereof was the length of a tree; and the door thereof, when it was shut, was tight like unto a dish.", and they were built after a manner that they were exceedingly tight  even that they would hold water like unto a dish  and the bottom thereof was tight like unto a dish  and the sides thereof were tight like unto a dish  and the ends thereof were peaked  and the top thereof was tight like unto a dish  and the length thereof was the length of a tree  and the door thereof  when it was shut  was tight like unto a dish 
6049,Ether,2.0,18," And it came to pass that the brother of Jared cried unto the Lord, saying", and it came to pass that the brother of jared cried unto the lord  saying
6050,Ether,2.0,19," And behold, O Lord, in them there is no light; whither shall we steer? And also we shall perish, for in them we cannot breathe, save it is the air which is in them; therefore we shall perish.", and behold  o lord  in them there is no light  whither shall we steer  and also we shall perish  for in them we cannot breathe  save it is the air which is in them  therefore we shall perish 
6051,Ether,2.0,20, And the Lord said unto the brother of Jared, and the lord said unto the brother of jared
6052,Ether,2.0,21," And it came to pass that the brother of Jared did so, according as the Lord had commanded.", and it came to pass that the brother of jared did so  according as the lord had commanded 
6053,Ether,2.0,22, And he cried again unto the Lord saying, and he cried again unto the lord saying
6054,Ether,2.0,23, And the Lord said unto the brother of Jared, and the lord said unto the brother of jared
6055,Ether,2.0,24," For behold, ye shall be as a whale in the midst of the sea; for the mountain waves shall dash upon you. Nevertheless, I will bring you up again out of the depths of the sea; for the winds have gone forth out of my mouth, and also the rains and the floods have I sent forth.", for behold  ye shall be as a whale in the midst of the sea  for the mountain waves shall dash upon you  nevertheless  i will bring you up again out of the depths of the sea  for the winds have gone forth out of my mouth  and also the rains and the floods have i sent forth 
6056,Ether,2.0,25," And behold, I prepare you against these things; for ye cannot cross this great deep save I prepare you against the waves of the sea, and the winds which have gone forth, and the floods which shall come. Therefore what will ye that I should prepare for you that ye may have light when ye are swallowed up in the depths of the sea?", and behold  i prepare you against these things  for ye cannot cross this great deep save i prepare you against the waves of the sea  and the winds which have gone forth  and the floods which shall come  therefore what will ye that i should prepare for you that ye may have light when ye are swallowed up in the depths of the sea 
6057,Ether,3.0,1," And it came to pass that the brother of Jared, (now the number of the vessels which had been prepared was eight) went forth unto the mount, which they called the mount Shelem, because of its exceeding height, and did molten out of a rock sixteen small stones; and they were white and clear, even as transparent glass; and he did carry them in his hands upon the top of the mount, and cried again unto the Lord, saying", and it came to pass that the brother of jared   now the number of the vessels which had been prepared was eight  went forth unto the mount  which they called the mount shelem  because of its exceeding height  and did molten out of a rock sixteen small stones  and they were white and clear  even as transparent glass  and he did carry them in his hands upon the top of the mount  and cried again unto the lord  saying
6058,Ether,3.0,2," O Lord, thou hast said that we must be encompassed about by the floods. Now behold, O Lord, and do not be angry with thy servant because of his weakness before thee; for we know that thou art holy and dwellest in the heavens, and that we are unworthy before thee; because of the fall our natures have become evil continually; nevertheless, O Lord, thou hast given us a commandment that we must call upon thee, that from thee we may receive according to our desires.", o lord  thou hast said that we must be encompassed about by the floods  now behold  o lord  and do not be angry with thy servant because of his weakness before thee  for we know that thou art holy and dwellest in the heavens  and that we are unworthy before thee  because of the fall our natures have become evil continually  nevertheless  o lord  thou hast given us a commandment that we must call upon thee  that from thee we may receive according to our desires 
6059,Ether,3.0,3," Behold, O Lord, thou hast smitten us because of our iniquity, and hast driven us forth, and for these many years we have been in the wilderness; nevertheless, thou hast been merciful unto us. O Lord, look upon me in pity, and turn away thine anger from this thy people, and suffer not that they shall go forth across this raging deep in darkness; but behold these things which I have molten out of the rock.", behold  o lord  thou hast smitten us because of our iniquity  and hast driven us forth  and for these many years we have been in the wilderness  nevertheless  thou hast been merciful unto us  o lord  look upon me in pity  and turn away thine anger from this thy people  and suffer not that they shall go forth across this raging deep in darkness  but behold these things which i have molten out of the rock 
6060,Ether,3.0,4," And I know, O Lord, that thou hast all power, and can do whatsoever thou wilt for the benefit of man; therefore touch these stones, O Lord, with thy finger, and prepare them that they may shine forth in darkness; and they shall shine forth unto us in the vessels which we have prepared, that we may have light while we shall cross the sea.", and i know  o lord  that thou hast all power  and can do whatsoever thou wilt for the benefit of man  therefore touch these stones  o lord  with thy finger  and prepare them that they may shine forth in darkness  and they shall shine forth unto us in the vessels which we have prepared  that we may have light while we shall cross the sea 
6061,Ether,3.0,5," Behold, O Lord, thou canst do this. We know that thou art able to show forth great power, which looks small unto the understanding of men.", behold  o lord  thou canst do this  we know that thou art able to show forth great power  which looks small unto the understanding of men 
6062,Ether,3.0,6," And it came to pass that when the brother of Jared had said these words, behold, the Lord stretched forth his hand and touched the stones one by one with his finger. And the veil was taken from off the eyes of the brother of Jared, and he saw the finger of the Lord; and it was as the finger of a man, like unto flesh and blood; and the brother of Jared fell down before the Lord, for he was struck with fear.", and it came to pass that when the brother of jared had said these words  behold  the lord stretched forth his hand and touched the stones one by one with his finger  and the veil was taken from off the eyes of the brother of jared  and he saw the finger of the lord  and it was as the finger of a man  like unto flesh and blood  and the brother of jared fell down before the lord  for he was struck with fear 
6063,Ether,3.0,7, And the Lord saw that the brother of Jared had fallen to the earth; and the Lord said unto him, and the lord saw that the brother of jared had fallen to the earth  and the lord said unto him
6064,Ether,3.0,8, And he saith unto the Lord, and he saith unto the lord
6065,Ether,3.0,9, And the Lord said unto him, and the lord said unto him
6066,Ether,3.0,10, And he answered, and he answered
6067,Ether,3.0,11, And the Lord said unto him, and the lord said unto him
6068,Ether,3.0,12, And he answered, and he answered
6069,Ether,3.0,13," And when he had said these words, behold, the Lord showed himself unto him, and said", and when he had said these words  behold  the lord showed himself unto him  and said
6070,Ether,3.0,14," Behold, I am he who was prepared from the foundation of the world to redeem my people. Behold, I am Jesus Christ. I am the Father and the Son. In me shall all mankind have life, and that eternally, even they who shall believe on my name; and they shall become my sons and my daughters.", behold  i am he who was prepared from the foundation of the world to redeem my people  behold  i am jesus christ  i am the father and the son  in me shall all mankind have life  and that eternally  even they who shall believe on my name  and they shall become my sons and my daughters 
6071,Ether,3.0,15," And never have I showed myself unto man whom I have created, for never has man believed in me as thou hast. Seest thou that ye are created after mine own image? Yea, even all men were created in the beginning after mine own image.", and never have i showed myself unto man whom i have created  for never has man believed in me as thou hast  seest thou that ye are created after mine own image  yea  even all men were created in the beginning after mine own image 
6072,Ether,3.0,16," Behold, this body, which ye now behold, is the body of my spirit; and man have I created after the body of my spirit; and even as I appear unto thee to be in the spirit will I appear unto my people in the flesh.", behold  this body  which ye now behold  is the body of my spirit  and man have i created after the body of my spirit  and even as i appear unto thee to be in the spirit will i appear unto my people in the flesh 
6073,Ether,3.0,17," And now, as I, Moroni, said I could not make a full account of these things which are written therefore it sufficeth me to say that Jesus showed himself unto this man in the spirit, even after the manner and in the likeness of the same body even as he showed himself unto the Nephites.", and now  as i  moroni  said i could not make a full account of these things which are written therefore it sufficeth me to say that jesus showed himself unto this man in the spirit  even after the manner and in the likeness of the same body even as he showed himself unto the nephites 
6074,Ether,3.0,18," And he ministered unto him even as he ministered unto the Nephites; and all this, that this man might know that he was God, because of the many great works which the Lord had showed unto him.", and he ministered unto him even as he ministered unto the nephites  and all this  that this man might know that he was god  because of the many great works which the lord had showed unto him 
6075,Ether,3.0,19," And because of the knowledge of this man he could not be kept from beholding within the veil; and he saw the finger of Jesus, which, when he saw, he fell with fear; for he knew that it was the finger of the Lord; and he had faith no longer, for he knew, nothing doubting.", and because of the knowledge of this man he could not be kept from beholding within the veil  and he saw the finger of jesus  which  when he saw  he fell with fear  for he knew that it was the finger of the lord  and he had faith no longer  for he knew  nothing doubting 
6076,Ether,3.0,20," Wherefore, having this perfect knowledge of God, he could not be kept from within the veil; therefore he saw Jesus; and he did minister unto him.", wherefore  having this perfect knowledge of god  he could not be kept from within the veil  therefore he saw jesus  and he did minister unto him 
6077,Ether,3.0,21," And it came to pass that the Lord said unto the brother of Jared Behold, thou shalt not suffer these things which ye have seen and heard to go forth unto the world, until the time cometh that I shall glorify my name in the flesh; wherefore, ye shall treasure up the things which ye have seen and heard, and show it to no man.", and it came to pass that the lord said unto the brother of jared behold  thou shalt not suffer these things which ye have seen and heard to go forth unto the world  until the time cometh that i shall glorify my name in the flesh  wherefore  ye shall treasure up the things which ye have seen and heard  and show it to no man 
6078,Ether,3.0,22," And behold, when ye shall come unto me, ye shall write them and shall seal them up, that no one can interpret them; for ye shall write them in a language that they cannot be read.", and behold  when ye shall come unto me  ye shall write them and shall seal them up  that no one can interpret them  for ye shall write them in a language that they cannot be read 
6079,Ether,3.0,23," And behold, these two stones will I give unto thee, and ye shall seal them up also with the things which ye shall write.", and behold  these two stones will i give unto thee  and ye shall seal them up also with the things which ye shall write 
6080,Ether,3.0,24," For behold, the language which ye shall write I have confounded; wherefore I will cause in my own due time that these stones shall magnify to the eyes of men these things which ye shall write.", for behold  the language which ye shall write i have confounded  wherefore i will cause in my own due time that these stones shall magnify to the eyes of men these things which ye shall write 
6081,Ether,3.0,25," And when the Lord had said these words, he showed unto the brother of Jared all the inhabitants of the earth which had been, and also all that would be; and he withheld them not from his sight, even unto the ends of the earth.", and when the lord had said these words  he showed unto the brother of jared all the inhabitants of the earth which had been  and also all that would be  and he withheld them not from his sight  even unto the ends of the earth 
6082,Ether,3.0,26," For he had said unto him in times before, that if he would believe in him that he could show unto him all things--it should be shown unto him; therefore the Lord could not withhold anything from him, for he knew that the Lord could show him all things. ", for he had said unto him in times before  that if he would believe in him that he could show unto him all things  it should be shown unto him  therefore the lord could not withhold anything from him  for he knew that the lord could show him all things  
6083,Ether,3.0,27, And the Lord said unto him, and the lord said unto him
6084,Ether,3.0,28," And it came to pass that the Lord commanded him that he should seal up the two stones which he had received, and show them not, until the Lord should show them unto the children of men.", and it came to pass that the lord commanded him that he should seal up the two stones which he had received  and show them not  until the lord should show them unto the children of men 
6085,Ether,4.0,1," And the Lord commanded the brother of Jared to go down out of the mount from the presence of the Lord, and write the things which he had seen; and they were forbidden to come unto the children of men until after that he should be lifted up upon the cross; and for this cause did king Mosiah keep them, that they should not come unto the world until after Christ should show himself unto his people.", and the lord commanded the brother of jared to go down out of the mount from the presence of the lord  and write the things which he had seen  and they were forbidden to come unto the children of men until after that he should be lifted up upon the cross  and for this cause did king mosiah keep them  that they should not come unto the world until after christ should show himself unto his people 
6086,Ether,4.0,2, And after Christ truly had showed himself unto his people he commanded that they should be made manifest., and after christ truly had showed himself unto his people he commanded that they should be made manifest 
